player_id,full_name,first_name,last_name,season,shot_zone_basic,shot_zone_area,fga,fgm,fg_pct,league_fga,league_fgm,league_fg_pct,pct_diff
203932,Aaron Gordon,Aaron,Gordon,2021-22,Above the Break 3,Center(C),19,5,0.2632,2263,800,0.3535,-0.0903
203932,Aaron Gordon,Aaron,Gordon,2021-22,Above the Break 3,Left Side Center(LC),59,21,0.3559,3059,1095,0.358,-0.0021
203932,Aaron Gordon,Aaron,Gordon,2021-22,Above the Break 3,Right Side Center(RC),66,23,0.3485,2983,1082,0.3627,-0.0142
203932,Aaron Gordon,Aaron,Gordon,2021-22,Backcourt,Back Court(BC),4,0,0.0,49,1,0.0204,-0.0204
203932,Aaron Gordon,Aaron,Gordon,2021-22,In The Paint (Non-RA),Center(C),91,25,0.2747,5208,2296,0.4409,-0.1662
203932,Aaron Gordon,Aaron,Gordon,2021-22,In The Paint (Non-RA),Left Side(L),3,2,0.6667,379,185,0.4881,0.1786
203932,Aaron Gordon,Aaron,Gordon,2021-22,In The Paint (Non-RA),Right Side(R),4,2,0.5,384,151,0.3932,0.1068
203932,Aaron Gordon,Aaron,Gordon,2021-22,Left Corner 3,Left Side(L),67,22,0.3284,979,384,0.3922,-0.0638
203932,Aaron Gordon,Aaron,Gordon,2021-22,Mid-Range,Center(C),20,8,0.4,1048,479,0.4571,-0.0571
203932,Aaron Gordon,Aaron,Gordon,2021-22,Mid-Range,Left Side Center(LC),8,2,0.25,621,253,0.4074,-0.1574
203932,Aaron Gordon,Aaron,Gordon,2021-22,Mid-Range,Left Side(L),35,11,0.3143,1331,531,0.3989,-0.0846
203932,Aaron Gordon,Aaron,Gordon,2021-22,Mid-Range,Right Side Center(RC),10,5,0.5,662,277,0.4184,0.0816
203932,Aaron Gordon,Aaron,Gordon,2021-22,Mid-Range,Right Side(R),36,15,0.4167,1244,553,0.4445,-0.0278
203932,Aaron Gordon,Aaron,Gordon,2021-22,Restricted Area,Center(C),367,277,0.7548,7951,5372,0.6756,0.0792
203932,Aaron Gordon,Aaron,Gordon,2021-22,Right Corner 3,Right Side(R),45,16,0.3556,937,380,0.4055,-0.0499
203932,Aaron Gordon,Aaron,Gordon,2022-23,Above the Break 3,Center(C),14,7,0.5,2478,863,0.3483,0.1517
203932,Aaron Gordon,Aaron,Gordon,2022-23,Above the Break 3,Left Side Center(LC),46,19,0.413,3403,1285,0.3776,0.0354
203932,Aaron Gordon,Aaron,Gordon,2022-23,Above the Break 3,Right Side Center(RC),53,20,0.3774,3418,1282,0.3751,0.0023
203932,Aaron Gordon,Aaron,Gordon,2022-23,Backcourt,Back Court(BC),4,0,0.0,67,2,0.0299,-0.0299
203932,Aaron Gordon,Aaron,Gordon,2022-23,In The Paint (Non-RA),Center(C),87,33,0.3793,6180,2799,0.4529,-0.0736
203932,Aaron Gordon,Aaron,Gordon,2022-23,In The Paint (Non-RA),Left Side(L),8,3,0.375,420,203,0.4833,-0.1083
203932,Aaron Gordon,Aaron,Gordon,2022-23,In The Paint (Non-RA),Right Side(R),3,1,0.3333,466,222,0.4764,-0.1431
203932,Aaron Gordon,Aaron,Gordon,2022-23,Left Corner 3,Left Side(L),30,6,0.2,1041,434,0.4169,-0.2169
203932,Aaron Gordon,Aaron,Gordon,2022-23,Mid-Range,Center(C),13,3,0.2308,1100,486,0.4418,-0.211
203932,Aaron Gordon,Aaron,Gordon,2022-23,Mid-Range,Left Side Center(LC),8,4,0.5,723,292,0.4039,0.0961
203932,Aaron Gordon,Aaron,Gordon,2022-23,Mid-Range,Left Side(L),17,3,0.1765,1305,551,0.4222,-0.2457
203932,Aaron Gordon,Aaron,Gordon,2022-23,Mid-Range,Right Side Center(RC),3,1,0.3333,814,388,0.4767,-0.1434
203932,Aaron Gordon,Aaron,Gordon,2022-23,Mid-Range,Right Side(R),16,3,0.1875,1287,585,0.4545,-0.267
203932,Aaron Gordon,Aaron,Gordon,2022-23,Restricted Area,Center(C),433,318,0.7344,9615,6601,0.6865,0.0479
203932,Aaron Gordon,Aaron,Gordon,2022-23,Right Corner 3,Right Side(R),26,8,0.3077,991,399,0.4026,-0.0949
203932,Aaron Gordon,Aaron,Gordon,2023-24,Above the Break 3,Center(C),12,2,0.1667,3110,1144,0.3678,-0.2011
203932,Aaron Gordon,Aaron,Gordon,2023-24,Above the Break 3,Left Side Center(LC),32,9,0.2812,4149,1558,0.3755,-0.0943
203932,Aaron Gordon,Aaron,Gordon,2023-24,Above the Break 3,Right Side Center(RC),37,9,0.2432,3883,1445,0.3721,-0.1289
203932,Aaron Gordon,Aaron,Gordon,2023-24,Backcourt,Back Court(BC),1,0,0.0,56,1,0.0179,-0.0179
203932,Aaron Gordon,Aaron,Gordon,2023-24,In The Paint (Non-RA),Center(C),69,18,0.2609,6614,3028,0.4578,-0.1969
203932,Aaron Gordon,Aaron,Gordon,2023-24,In The Paint (Non-RA),Left Side(L),4,1,0.25,508,239,0.4705,-0.2205
203932,Aaron Gordon,Aaron,Gordon,2023-24,In The Paint (Non-RA),Right Side(R),5,0,0.0,507,225,0.4438,-0.4438
203932,Aaron Gordon,Aaron,Gordon,2023-24,Left Corner 3,Left Side(L),29,7,0.2414,1020,403,0.3951,-0.1537
203932,Aaron Gordon,Aaron,Gordon,2023-24,Mid-Range,Center(C),4,2,0.5,1403,647,0.4612,0.0388
203932,Aaron Gordon,Aaron,Gordon,2023-24,Mid-Range,Left Side Center(LC),3,1,0.3333,861,380,0.4413,-0.108
203932,Aaron Gordon,Aaron,Gordon,2023-24,Mid-Range,Left Side(L),13,2,0.1538,1539,668,0.434,-0.2802
203932,Aaron Gordon,Aaron,Gordon,2023-24,Mid-Range,Right Side Center(RC),3,1,0.3333,935,389,0.416,-0.0827
203932,Aaron Gordon,Aaron,Gordon,2023-24,Mid-Range,Right Side(R),14,5,0.3571,1524,649,0.4259,-0.0688
203932,Aaron Gordon,Aaron,Gordon,2023-24,Restricted Area,Center(C),463,328,0.7084,10307,7128,0.6916,0.0168
203932,Aaron Gordon,Aaron,Gordon,2023-24,Right Corner 3,Right Side(R),27,13,0.4815,957,403,0.4211,0.0604
203952,Andrew Wiggins,Andrew,Wiggins,2021-22,Above the Break 3,Center(C),56,22,0.3929,2263,800,0.3535,0.0394
203952,Andrew Wiggins,Andrew,Wiggins,2021-22,Above the Break 3,Left Side Center(LC),145,48,0.331,3059,1095,0.358,-0.027
203952,Andrew Wiggins,Andrew,Wiggins,2021-22,Above the Break 3,Right Side Center(RC),84,37,0.4405,2983,1082,0.3627,0.0778
203952,Andrew Wiggins,Andrew,Wiggins,2021-22,In The Paint (Non-RA),Center(C),195,83,0.4256,5208,2296,0.4409,-0.0153
203952,Andrew Wiggins,Andrew,Wiggins,2021-22,In The Paint (Non-RA),Left Side(L),10,5,0.5,379,185,0.4881,0.0119
203952,Andrew Wiggins,Andrew,Wiggins,2021-22,In The Paint (Non-RA),Right Side(R),14,4,0.2857,384,151,0.3932,-0.1075
203952,Andrew Wiggins,Andrew,Wiggins,2021-22,Left Corner 3,Left Side(L),87,42,0.4828,979,384,0.3922,0.0906
203952,Andrew Wiggins,Andrew,Wiggins,2021-22,Mid-Range,Center(C),36,12,0.3333,1048,479,0.4571,-0.1238
203952,Andrew Wiggins,Andrew,Wiggins,2021-22,Mid-Range,Left Side Center(LC),23,7,0.3043,621,253,0.4074,-0.1031
203952,Andrew Wiggins,Andrew,Wiggins,2021-22,Mid-Range,Left Side(L),43,16,0.3721,1331,531,0.3989,-0.0268
203952,Andrew Wiggins,Andrew,Wiggins,2021-22,Mid-Range,Right Side Center(RC),27,15,0.5556,662,277,0.4184,0.1372
203952,Andrew Wiggins,Andrew,Wiggins,2021-22,Mid-Range,Right Side(R),51,17,0.3333,1244,553,0.4445,-0.1112
203952,Andrew Wiggins,Andrew,Wiggins,2021-22,Restricted Area,Center(C),222,159,0.7162,7951,5372,0.6756,0.0406
203952,Andrew Wiggins,Andrew,Wiggins,2021-22,Right Corner 3,Right Side(R),26,8,0.3077,937,380,0.4055,-0.0978
203952,Andrew Wiggins,Andrew,Wiggins,2022-23,Above the Break 3,Center(C),26,12,0.4615,2478,863,0.3483,0.1132
203952,Andrew Wiggins,Andrew,Wiggins,2022-23,Above the Break 3,Left Side Center(LC),89,36,0.4045,3403,1285,0.3776,0.0269
203952,Andrew Wiggins,Andrew,Wiggins,2022-23,Above the Break 3,Right Side Center(RC),62,24,0.3871,3418,1282,0.3751,0.012
203952,Andrew Wiggins,Andrew,Wiggins,2022-23,In The Paint (Non-RA),Center(C),111,50,0.4505,6180,2799,0.4529,-0.0024
203952,Andrew Wiggins,Andrew,Wiggins,2022-23,In The Paint (Non-RA),Left Side(L),4,2,0.5,420,203,0.4833,0.0167
203952,Andrew Wiggins,Andrew,Wiggins,2022-23,In The Paint (Non-RA),Right Side(R),3,0,0.0,466,222,0.4764,-0.4764
203952,Andrew Wiggins,Andrew,Wiggins,2022-23,Left Corner 3,Left Side(L),28,10,0.3571,1041,434,0.4169,-0.0598
203952,Andrew Wiggins,Andrew,Wiggins,2022-23,Mid-Range,Center(C),17,7,0.4118,1100,486,0.4418,-0.03
203952,Andrew Wiggins,Andrew,Wiggins,2022-23,Mid-Range,Left Side Center(LC),14,7,0.5,723,292,0.4039,0.0961
203952,Andrew Wiggins,Andrew,Wiggins,2022-23,Mid-Range,Left Side(L),16,7,0.4375,1305,551,0.4222,0.0153
203952,Andrew Wiggins,Andrew,Wiggins,2022-23,Mid-Range,Right Side Center(RC),10,4,0.4,814,388,0.4767,-0.0767
203952,Andrew Wiggins,Andrew,Wiggins,2022-23,Mid-Range,Right Side(R),28,11,0.3929,1287,585,0.4545,-0.0616
203952,Andrew Wiggins,Andrew,Wiggins,2022-23,Restricted Area,Center(C),101,73,0.7228,9615,6601,0.6865,0.0363
203952,Andrew Wiggins,Andrew,Wiggins,2022-23,Right Corner 3,Right Side(R),20,7,0.35,991,399,0.4026,-0.0526
203952,Andrew Wiggins,Andrew,Wiggins,2023-24,Above the Break 3,Center(C),35,11,0.3143,3110,1144,0.3678,-0.0535
203952,Andrew Wiggins,Andrew,Wiggins,2023-24,Above the Break 3,Left Side Center(LC),90,29,0.3222,4149,1558,0.3755,-0.0533
203952,Andrew Wiggins,Andrew,Wiggins,2023-24,Above the Break 3,Right Side Center(RC),79,34,0.4304,3883,1445,0.3721,0.0583
203952,Andrew Wiggins,Andrew,Wiggins,2023-24,Backcourt,Back Court(BC),1,0,0.0,56,1,0.0179,-0.0179
203952,Andrew Wiggins,Andrew,Wiggins,2023-24,In The Paint (Non-RA),Center(C),182,81,0.4451,6614,3028,0.4578,-0.0127
203952,Andrew Wiggins,Andrew,Wiggins,2023-24,In The Paint (Non-RA),Left Side(L),8,3,0.375,508,239,0.4705,-0.0955
203952,Andrew Wiggins,Andrew,Wiggins,2023-24,In The Paint (Non-RA),Right Side(R),11,4,0.3636,507,225,0.4438,-0.0802
203952,Andrew Wiggins,Andrew,Wiggins,2023-24,Left Corner 3,Left Side(L),33,15,0.4545,1020,403,0.3951,0.0594
203952,Andrew Wiggins,Andrew,Wiggins,2023-24,Mid-Range,Center(C),27,8,0.2963,1403,647,0.4612,-0.1649
203952,Andrew Wiggins,Andrew,Wiggins,2023-24,Mid-Range,Left Side Center(LC),13,6,0.4615,861,380,0.4413,0.0202
203952,Andrew Wiggins,Andrew,Wiggins,2023-24,Mid-Range,Left Side(L),26,10,0.3846,1539,668,0.434,-0.0494
203952,Andrew Wiggins,Andrew,Wiggins,2023-24,Mid-Range,Right Side Center(RC),19,6,0.3158,935,389,0.416,-0.1002
203952,Andrew Wiggins,Andrew,Wiggins,2023-24,Mid-Range,Right Side(R),34,15,0.4412,1524,649,0.4259,0.0153
203952,Andrew Wiggins,Andrew,Wiggins,2023-24,Restricted Area,Center(C),206,129,0.6262,10307,7128,0.6916,-0.0654
203952,Andrew Wiggins,Andrew,Wiggins,2023-24,Right Corner 3,Right Side(R),16,2,0.125,957,403,0.4211,-0.2961
1630162,Anthony Edwards,Anthony,Edwards,2021-22,Above the Break 3,Center(C),169,55,0.3254,2263,800,0.3535,-0.0281
1630162,Anthony Edwards,Anthony,Edwards,2021-22,Above the Break 3,Left Side Center(LC),181,66,0.3646,3059,1095,0.358,0.0066
1630162,Anthony Edwards,Anthony,Edwards,2021-22,Above the Break 3,Right Side Center(RC),189,72,0.381,2983,1082,0.3627,0.0183
1630162,Anthony Edwards,Anthony,Edwards,2021-22,Backcourt,Back Court(BC),2,0,0.0,49,1,0.0204,-0.0204
1630162,Anthony Edwards,Anthony,Edwards,2021-22,In The Paint (Non-RA),Center(C),125,39,0.312,5208,2296,0.4409,-0.1289
1630162,Anthony Edwards,Anthony,Edwards,2021-22,In The Paint (Non-RA),Left Side(L),3,2,0.6667,379,185,0.4881,0.1786
1630162,Anthony Edwards,Anthony,Edwards,2021-22,In The Paint (Non-RA),Right Side(R),4,1,0.25,384,151,0.3932,-0.1432
1630162,Anthony Edwards,Anthony,Edwards,2021-22,Left Corner 3,Left Side(L),35,12,0.3429,979,384,0.3922,-0.0493
1630162,Anthony Edwards,Anthony,Edwards,2021-22,Mid-Range,Center(C),27,9,0.3333,1048,479,0.4571,-0.1238
1630162,Anthony Edwards,Anthony,Edwards,2021-22,Mid-Range,Left Side Center(LC),26,11,0.4231,621,253,0.4074,0.0157
1630162,Anthony Edwards,Anthony,Edwards,2021-22,Mid-Range,Left Side(L),29,11,0.3793,1331,531,0.3989,-0.0196
1630162,Anthony Edwards,Anthony,Edwards,2021-22,Mid-Range,Right Side Center(RC),7,1,0.1429,662,277,0.4184,-0.2755
1630162,Anthony Edwards,Anthony,Edwards,2021-22,Mid-Range,Right Side(R),16,5,0.3125,1244,553,0.4445,-0.132
1630162,Anthony Edwards,Anthony,Edwards,2021-22,Restricted Area,Center(C),408,256,0.6275,7951,5372,0.6756,-0.0481
1630162,Anthony Edwards,Anthony,Edwards,2021-22,Right Corner 3,Right Side(R),24,9,0.375,937,380,0.4055,-0.0305
1630162,Anthony Edwards,Anthony,Edwards,2022-23,Above the Break 3,Center(C),156,65,0.4167,2478,863,0.3483,0.0684
1630162,Anthony Edwards,Anthony,Edwards,2022-23,Above the Break 3,Left Side Center(LC),182,61,0.3352,3403,1285,0.3776,-0.0424
1630162,Anthony Edwards,Anthony,Edwards,2022-23,Above the Break 3,Right Side Center(RC),177,61,0.3446,3418,1282,0.3751,-0.0305
1630162,Anthony Edwards,Anthony,Edwards,2022-23,Backcourt,Back Court(BC),3,0,0.0,67,2,0.0299,-0.0299
1630162,Anthony Edwards,Anthony,Edwards,2022-23,In The Paint (Non-RA),Center(C),198,73,0.3687,6180,2799,0.4529,-0.0842
1630162,Anthony Edwards,Anthony,Edwards,2022-23,In The Paint (Non-RA),Left Side(L),9,6,0.6667,420,203,0.4833,0.1834
1630162,Anthony Edwards,Anthony,Edwards,2022-23,In The Paint (Non-RA),Right Side(R),10,1,0.1,466,222,0.4764,-0.3764
1630162,Anthony Edwards,Anthony,Edwards,2022-23,Left Corner 3,Left Side(L),35,16,0.4571,1041,434,0.4169,0.0402
1630162,Anthony Edwards,Anthony,Edwards,2022-23,Mid-Range,Center(C),50,14,0.28,1100,486,0.4418,-0.1618
1630162,Anthony Edwards,Anthony,Edwards,2022-23,Mid-Range,Left Side Center(LC),41,13,0.3171,723,292,0.4039,-0.0868
1630162,Anthony Edwards,Anthony,Edwards,2022-23,Mid-Range,Left Side(L),46,18,0.3913,1305,551,0.4222,-0.0309
1630162,Anthony Edwards,Anthony,Edwards,2022-23,Mid-Range,Right Side Center(RC),55,24,0.4364,814,388,0.4767,-0.0403
1630162,Anthony Edwards,Anthony,Edwards,2022-23,Mid-Range,Right Side(R),39,16,0.4103,1287,585,0.4545,-0.0442
1630162,Anthony Edwards,Anthony,Edwards,2022-23,Restricted Area,Center(C),515,329,0.6388,9615,6601,0.6865,-0.0477
1630162,Anthony Edwards,Anthony,Edwards,2022-23,Right Corner 3,Right Side(R),25,10,0.4,991,399,0.4026,-0.0026
1630162,Anthony Edwards,Anthony,Edwards,2023-24,Above the Break 3,Center(C),140,49,0.35,3110,1144,0.3678,-0.0178
1630162,Anthony Edwards,Anthony,Edwards,2023-24,Above the Break 3,Left Side Center(LC),157,52,0.3312,4149,1558,0.3755,-0.0443
1630162,Anthony Edwards,Anthony,Edwards,2023-24,Above the Break 3,Right Side Center(RC),178,71,0.3989,3883,1445,0.3721,0.0268
1630162,Anthony Edwards,Anthony,Edwards,2023-24,Backcourt,Back Court(BC),5,0,0.0,56,1,0.0179,-0.0179
1630162,Anthony Edwards,Anthony,Edwards,2023-24,In The Paint (Non-RA),Center(C),261,114,0.4368,6614,3028,0.4578,-0.021
1630162,Anthony Edwards,Anthony,Edwards,2023-24,In The Paint (Non-RA),Left Side(L),25,13,0.52,508,239,0.4705,0.0495
1630162,Anthony Edwards,Anthony,Edwards,2023-24,In The Paint (Non-RA),Right Side(R),18,4,0.2222,507,225,0.4438,-0.2216
1630162,Anthony Edwards,Anthony,Edwards,2023-24,Left Corner 3,Left Side(L),32,12,0.375,1020,403,0.3951,-0.0201
1630162,Anthony Edwards,Anthony,Edwards,2023-24,Mid-Range,Center(C),59,24,0.4068,1403,647,0.4612,-0.0544
1630162,Anthony Edwards,Anthony,Edwards,2023-24,Mid-Range,Left Side Center(LC),44,17,0.3864,861,380,0.4413,-0.0549
1630162,Anthony Edwards,Anthony,Edwards,2023-24,Mid-Range,Left Side(L),80,22,0.275,1539,668,0.434,-0.159
1630162,Anthony Edwards,Anthony,Edwards,2023-24,Mid-Range,Right Side Center(RC),50,16,0.32,935,389,0.416,-0.096
1630162,Anthony Edwards,Anthony,Edwards,2023-24,Mid-Range,Right Side(R),66,26,0.3939,1524,649,0.4259,-0.032
1630162,Anthony Edwards,Anthony,Edwards,2023-24,Restricted Area,Center(C),423,292,0.6903,10307,7128,0.6916,-0.0013
1630162,Anthony Edwards,Anthony,Edwards,2023-24,Right Corner 3,Right Side(R),20,6,0.3,957,403,0.4211,-0.1211
1626171,Bobby Portis,Bobby,Portis,2021-22,Above the Break 3,Center(C),94,40,0.4255,2263,800,0.3535,0.072
1626171,Bobby Portis,Bobby,Portis,2021-22,Above the Break 3,Left Side Center(LC),49,22,0.449,3059,1095,0.358,0.091
1626171,Bobby Portis,Bobby,Portis,2021-22,Above the Break 3,Right Side Center(RC),59,18,0.3051,2983,1082,0.3627,-0.0576
1626171,Bobby Portis,Bobby,Portis,2021-22,Backcourt,Back Court(BC),2,0,0.0,49,1,0.0204,-0.0204
1626171,Bobby Portis,Bobby,Portis,2021-22,In The Paint (Non-RA),Center(C),151,76,0.5033,5208,2296,0.4409,0.0624
1626171,Bobby Portis,Bobby,Portis,2021-22,In The Paint (Non-RA),Left Side(L),8,4,0.5,379,185,0.4881,0.0119
1626171,Bobby Portis,Bobby,Portis,2021-22,In The Paint (Non-RA),Right Side(R),14,5,0.3571,384,151,0.3932,-0.0361
1626171,Bobby Portis,Bobby,Portis,2021-22,Left Corner 3,Left Side(L),54,24,0.4444,979,384,0.3922,0.0522
1626171,Bobby Portis,Bobby,Portis,2021-22,Mid-Range,Center(C),23,10,0.4348,1048,479,0.4571,-0.0223
1626171,Bobby Portis,Bobby,Portis,2021-22,Mid-Range,Left Side Center(LC),12,5,0.4167,621,253,0.4074,0.0093
1626171,Bobby Portis,Bobby,Portis,2021-22,Mid-Range,Left Side(L),58,25,0.431,1331,531,0.3989,0.0321
1626171,Bobby Portis,Bobby,Portis,2021-22,Mid-Range,Right Side Center(RC),10,4,0.4,662,277,0.4184,-0.0184
1626171,Bobby Portis,Bobby,Portis,2021-22,Mid-Range,Right Side(R),43,21,0.4884,1244,553,0.4445,0.0439
1626171,Bobby Portis,Bobby,Portis,2021-22,Restricted Area,Center(C),216,134,0.6204,7951,5372,0.6756,-0.0552
1626171,Bobby Portis,Bobby,Portis,2021-22,Right Corner 3,Right Side(R),78,29,0.3718,937,380,0.4055,-0.0337
1626171,Bobby Portis,Bobby,Portis,2022-23,Above the Break 3,Center(C),57,24,0.4211,2478,863,0.3483,0.0728
1626171,Bobby Portis,Bobby,Portis,2022-23,Above the Break 3,Left Side Center(LC),42,16,0.381,3403,1285,0.3776,0.0034
1626171,Bobby Portis,Bobby,Portis,2022-23,Above the Break 3,Right Side Center(RC),64,30,0.4688,3418,1282,0.3751,0.0937
1626171,Bobby Portis,Bobby,Portis,2022-23,Backcourt,Back Court(BC),1,0,0.0,67,2,0.0299,-0.0299
1626171,Bobby Portis,Bobby,Portis,2022-23,In The Paint (Non-RA),Center(C),149,84,0.5638,6180,2799,0.4529,0.1109
1626171,Bobby Portis,Bobby,Portis,2022-23,In The Paint (Non-RA),Left Side(L),19,6,0.3158,420,203,0.4833,-0.1675
1626171,Bobby Portis,Bobby,Portis,2022-23,In The Paint (Non-RA),Right Side(R),10,5,0.5,466,222,0.4764,0.0236
1626171,Bobby Portis,Bobby,Portis,2022-23,Left Corner 3,Left Side(L),42,14,0.3333,1041,434,0.4169,-0.0836
1626171,Bobby Portis,Bobby,Portis,2022-23,Mid-Range,Center(C),13,5,0.3846,1100,486,0.4418,-0.0572
1626171,Bobby Portis,Bobby,Portis,2022-23,Mid-Range,Left Side Center(LC),11,6,0.5455,723,292,0.4039,0.1416
1626171,Bobby Portis,Bobby,Portis,2022-23,Mid-Range,Left Side(L),73,32,0.4384,1305,551,0.4222,0.0162
1626171,Bobby Portis,Bobby,Portis,2022-23,Mid-Range,Right Side Center(RC),10,3,0.3,814,388,0.4767,-0.1767
1626171,Bobby Portis,Bobby,Portis,2022-23,Mid-Range,Right Side(R),52,27,0.5192,1287,585,0.4545,0.0647
1626171,Bobby Portis,Bobby,Portis,2022-23,Restricted Area,Center(C),210,135,0.6429,9615,6601,0.6865,-0.0436
1626171,Bobby Portis,Bobby,Portis,2022-23,Right Corner 3,Right Side(R),50,11,0.22,991,399,0.4026,-0.1826
1626171,Bobby Portis,Bobby,Portis,2023-24,Above the Break 3,Center(C),40,15,0.375,3110,1144,0.3678,0.0072
1626171,Bobby Portis,Bobby,Portis,2023-24,Above the Break 3,Left Side Center(LC),50,23,0.46,4149,1558,0.3755,0.0845
1626171,Bobby Portis,Bobby,Portis,2023-24,Above the Break 3,Right Side Center(RC),48,19,0.3958,3883,1445,0.3721,0.0237
1626171,Bobby Portis,Bobby,Portis,2023-24,In The Paint (Non-RA),Center(C),179,90,0.5028,6614,3028,0.4578,0.045
1626171,Bobby Portis,Bobby,Portis,2023-24,In The Paint (Non-RA),Left Side(L),17,6,0.3529,508,239,0.4705,-0.1176
1626171,Bobby Portis,Bobby,Portis,2023-24,In The Paint (Non-RA),Right Side(R),14,10,0.7143,507,225,0.4438,0.2705
1626171,Bobby Portis,Bobby,Portis,2023-24,Left Corner 3,Left Side(L),58,22,0.3793,1020,403,0.3951,-0.0158
1626171,Bobby Portis,Bobby,Portis,2023-24,Mid-Range,Center(C),23,12,0.5217,1403,647,0.4612,0.0605
1626171,Bobby Portis,Bobby,Portis,2023-24,Mid-Range,Left Side Center(LC),24,9,0.375,861,380,0.4413,-0.0663
1626171,Bobby Portis,Bobby,Portis,2023-24,Mid-Range,Left Side(L),127,57,0.4488,1539,668,0.434,0.0148
1626171,Bobby Portis,Bobby,Portis,2023-24,Mid-Range,Right Side Center(RC),11,6,0.5455,935,389,0.416,0.1295
1626171,Bobby Portis,Bobby,Portis,2023-24,Mid-Range,Right Side(R),49,22,0.449,1524,649,0.4259,0.0231
1626171,Bobby Portis,Bobby,Portis,2023-24,Restricted Area,Center(C),228,154,0.6754,10307,7128,0.6916,-0.0162
1626171,Bobby Portis,Bobby,Portis,2023-24,Right Corner 3,Right Side(R),50,21,0.42,957,403,0.4211,-0.0011
201572,Brook Lopez,Brook,Lopez,2021-22,Above the Break 3,Center(C),7,1,0.1429,2263,800,0.3535,-0.2106
201572,Brook Lopez,Brook,Lopez,2021-22,Above the Break 3,Left Side Center(LC),9,3,0.3333,3059,1095,0.358,-0.0247
201572,Brook Lopez,Brook,Lopez,2021-22,Above the Break 3,Right Side Center(RC),19,6,0.3158,2983,1082,0.3627,-0.0469
201572,Brook Lopez,Brook,Lopez,2021-22,In The Paint (Non-RA),Center(C),23,6,0.2609,5208,2296,0.4409,-0.18
201572,Brook Lopez,Brook,Lopez,2021-22,In The Paint (Non-RA),Right Side(R),3,2,0.6667,384,151,0.3932,0.2735
201572,Brook Lopez,Brook,Lopez,2021-22,Left Corner 3,Left Side(L),2,1,0.5,979,384,0.3922,0.1078
201572,Brook Lopez,Brook,Lopez,2021-22,Mid-Range,Center(C),1,0,0.0,1048,479,0.4571,-0.4571
201572,Brook Lopez,Brook,Lopez,2021-22,Mid-Range,Left Side(L),3,0,0.0,1331,531,0.3989,-0.3989
201572,Brook Lopez,Brook,Lopez,2021-22,Mid-Range,Right Side Center(RC),1,0,0.0,662,277,0.4184,-0.4184
201572,Brook Lopez,Brook,Lopez,2021-22,Mid-Range,Right Side(R),3,0,0.0,1244,553,0.4445,-0.4445
201572,Brook Lopez,Brook,Lopez,2021-22,Restricted Area,Center(C),44,34,0.7727,7951,5372,0.6756,0.0971
201572,Brook Lopez,Brook,Lopez,2021-22,Right Corner 3,Right Side(R),16,8,0.5,937,380,0.4055,0.0945
201572,Brook Lopez,Brook,Lopez,2022-23,Above the Break 3,Center(C),89,39,0.4382,2478,863,0.3483,0.0899
201572,Brook Lopez,Brook,Lopez,2022-23,Above the Break 3,Left Side Center(LC),92,29,0.3152,3403,1285,0.3776,-0.0624
201572,Brook Lopez,Brook,Lopez,2022-23,Above the Break 3,Right Side Center(RC),108,37,0.3426,3418,1282,0.3751,-0.0325
201572,Brook Lopez,Brook,Lopez,2022-23,In The Paint (Non-RA),Center(C),159,87,0.5472,6180,2799,0.4529,0.0943
201572,Brook Lopez,Brook,Lopez,2022-23,In The Paint (Non-RA),Left Side(L),6,2,0.3333,420,203,0.4833,-0.15
201572,Brook Lopez,Brook,Lopez,2022-23,In The Paint (Non-RA),Right Side(R),7,3,0.4286,466,222,0.4764,-0.0478
201572,Brook Lopez,Brook,Lopez,2022-23,Left Corner 3,Left Side(L),27,11,0.4074,1041,434,0.4169,-0.0095
201572,Brook Lopez,Brook,Lopez,2022-23,Mid-Range,Center(C),17,6,0.3529,1100,486,0.4418,-0.0889
